date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-14 10:30:47,usmanyusuf,,0,0,1,"The Supreme Court fixed November 15 to explain why it dismissed the appeal by the Peoples Democratic Party and its candidate, Atiku Abubakar, against the re-election of President Muhammadu Buhari. https://www.premiumtimesng.com/news/top-news/362794-presidential-election-supreme-court-fixes-date-to-explain-why-it-dismissed-atikus-appeal.html …",,,,1194925639981322241,https://twitter.com/usmanyusuf/status/1194925639981322241
2019-11-14 10:04:36,donisin1,CNN,0,0,0,"Yes Hilary run as the democratic candidate for President. You will be the best unwitting asset to Trumps campaign...and America will be spared the catastrophe of a Democratic White House. You go girl.",,,,1194919048267481088,https://twitter.com/donisin1/status/1194919048267481088
2019-11-14 08:58:27,Mr_baaz,,0,0,0,"The Action Democratic Party (ADP) governorship candidate in Lagos State, Babatunde Gbadamosi, says the continued closure of land borders by the President Muhammadu Buhari-led Federal Government would undermine the country’s economy. #border #buhari https://futurenewsnet.com/2019/11/14/border-closure-buhari-govt-gets-strong-warning/ …pic.twitter.com/i9JlK3OfxK",,,#border #buhari,1194902401431621637,https://twitter.com/Mr_baaz/status/1194902401431621637
2019-11-14 08:49:45,DobuChief,,0,0,1,"Almost two weeks after it threw out the appeal by Atiku Abubakar, candidate of the Peoples Democratic Party, against the victory of President Muhammadu Buhari, the Supreme Court is now set to explain its decision.",,,,1194900214437556225,https://twitter.com/DobuChief/status/1194900214437556225
2019-11-14 08:26:59,AgiaTheBun,,0,0,5,"Obama is a once in a lifetime Democratic President/Candidate. I wish we had more people with the same formidability, the same sheer power.",,,,1194894483726446593,https://twitter.com/AgiaTheBun/status/1194894483726446593
2019-11-14 08:04:39,Channel__One_,,0,0,0,"Elizabeth Warren on impeachment hearings: ‘Let’s do it’ Democratic presidential candidate Sen. Elizabeth Warren of Massachusetts reiterated her strong support for the House Democrats’ impeachment inquiry into President Trump. https://ift.tt/37cFaW6 http://bit.ly/2JKc4p7",,,,1194888863996678144,https://twitter.com/Channel__One_/status/1194888863996678144
2019-11-14 05:25:04,JacobFu85388283,,0,0,0,"The Democratic Sodomite Candidate for President Pete ""Stick in the Butt'Igieg!!! https://mondoweiss.net/2019/11/buttigieg-supports-israels-missile-attacks-on-gaza-but-condemns-palestinians-when-they-respond/ …",,,,1194848700855652352,https://twitter.com/JacobFu85388283/status/1194848700855652352
2019-11-14 05:18:04,caoverton1026,,0,0,0,"@maddow You stated on the @FallonTonight that President Trump admitted to criminal activities with Ukraine personnel regards to another Democratic party candidate, Joe Biden. Please share the TRUTH. Otherwise, noncredible source on an entertainment show.",,@maddow @FallonTonight,,1194846939705171968,https://twitter.com/caoverton1026/status/1194846939705171968
2019-11-14 05:14:04,Tristanshouts,RachelPopp7,3,0,9,"I think a Democratic candidate for president should not use a far right meme about ""drinking liberal's tears"" against anyone, because it is mean spirited and small minded and not what we should aspire to. It's childish..",,,,1194845933508317185,https://twitter.com/Tristanshouts/status/1194845933508317185
2019-11-14 04:46:15,Willi_H2O,,0,1,0,"The snow storm is over , back to regular media broadcasting. The only decent viable candidate left in the mix is -- YANG -- #AndrewYANG the democratic nominee for President of the USA pic.twitter.com/myq5yKOjOi",,,#AndrewYANG,1194838934393630720,https://twitter.com/Willi_H2O/status/1194838934393630720
2019-11-14 04:17:31,PaulSte64128500,eurokrats,0,0,0,"What is embarrassing is Adam Schiff, and the list of socialists trying to be the Democratic presidential candidate. Keep up the good work for the GOP - Dems in the house and those running for president are the best friends to Trump.",,,,1194831701798604800,https://twitter.com/PaulSte64128500/status/1194831701798604800
2019-11-14 03:55:14,Ratsrepus2,EttaKiser,0,0,0,"Imagine being a Democratic candidate for President who is ALL ABOUT THE LITTLE GUY and the Democratic establishment powers and authorities do everything they possibly can—to undermine your campaign and your supporters. Imagine the disgust and sadness @AndrewYang has. #YangGang",,@AndrewYang,#YangGang,1194826095981318145,https://twitter.com/Ratsrepus2/status/1194826095981318145
2019-11-14 03:33:21,randall_plant,BufodJustice,0,0,0,"“While Hunter Biden’s overseas deals may have embarrassed his father, now a Democratic presidential candidate, no evidence has emerged to suggest wrongdoing by the former vice president.” https://www.latimes.com/politics/story/2019-10-10/trumps-adult-children-do-business-overseas-as-president-slams-biden …",,,,1194820587455016960,https://twitter.com/randall_plant/status/1194820587455016960
2019-11-14 03:07:34,UnitaryPatent,PeteButtigieg,0,0,0,"Now that’s a novel way to announce that you’re pulling out from the race to be the Democratic candidate for president. https://twitter.com/PeteButtigieg/status/1194648012808687617 …",,,,1194814101035397122,https://twitter.com/UnitaryPatent/status/1194814101035397122
2019-11-14 02:51:24,saltyheart71,,0,0,0,"Democratic presidential candidate former Vice President Joe Biden speaks during a campaign event, Wednesday, Oct. 23, 2019, in Scranton, Pa. (AP Photo/Matt Rourke) - https://www.realclearinvestigations.com/articles/2019/10/30/whistleblower_exposed_close_to_biden_brennan_dnc_oppo_researcher_120996.html …",,,,1194810032614969344,https://twitter.com/saltyheart71/status/1194810032614969344
2019-11-14 02:46:58,ibanut,,0,0,0,"The Case for Quilty, Democratic Candidate for President https://nymag.com/intelligencer/2019/11/the-case-for-quilty-democratic-candidate-for-president.html … #SmartNews",,,#SmartNews,1194808915889778688,https://twitter.com/ibanut/status/1194808915889778688
2019-11-14 02:42:48,KimbroughLance,AJentleson,0,5,9,"Exactly the reasons why Pete absolutely should NOT be the Democratic nominee for president. White supporters of Pete need to wake up and move their support to a credible candidate. https://twitter.com/AJentleson/status/1194798867570679809 …",,,,1194807864939941888,https://twitter.com/KimbroughLance/status/1194807864939941888
2019-11-14 02:26:00,Dieter117,GeoffRBennett,0,0,0,"Biden's Vice President...and the Democratic Presidential Candidate in 2020 is now apparent. https://twitter.com/GeoffRBennett/status/1194801691863990272 …",,,,1194803637551108097,https://twitter.com/Dieter117/status/1194803637551108097
2019-11-14 02:20:17,Lscott163Mini,HouseForeign,0,0,0,"I have a real question. Why should ANY Democratic candidate be allowed to vote for impeachment being an election year? Isn't that interference in the 2020 election? Shouldn't they be recused? Presently, I believe there are 6 potential votes. ALL HEARSAY, NEVER MET THE PRESIDENT",,,,1194802200385638400,https://twitter.com/Lscott163Mini/status/1194802200385638400
