date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-29 20:16:20,Muskogee_life,JoeBiden,0,0,1,"""I said, 'You're not getting the billion.' I'm going to be leaving here in, I think it was about six hours. I looked at them and said: 'I'm leaving in six hours. If the prosecutor is not fired, you're not getting the money,'"" - Joe Biden, 2018 #BidenScandal",,,#BidenScandal,1200508814774165505,https://twitter.com/Muskogee_life/status/1200508814774165505
2019-11-29 20:16:17,IamaCamera2,iskandrah,0,0,0,". @ewarren . @PeteButtigieg . @BernieSanders . @JoeBiden . @MikeBloomberg . @amyklobuchar . @ChrisVanHollen . @RepBarbaraLee . @BettyMcCollum04 . @maziehirono . @SenatorFischer . @SenFeinstein . @SenGillibrand . @JulianCastro . @AndrewYanghttps://twitter.com/iskandrah/status/1198415818964553730 …",,@ewarren @PeteButtigieg @BernieSanders @JoeBiden @MikeBloomberg @amyklobuchar @ChrisVanHollen @RepBarbaraLee @BettyMcCollum04 @maziehirono @SenatorFischer @SenFeinstein @SenGillibrand @JulianCastro @AndrewYanghttps,,1200508800563843072,https://twitter.com/IamaCamera2/status/1200508800563843072
2019-11-29 20:16:14,markmeyer11,JoeBiden,0,2,7,"pic.twitter.com/AuAzF3rIQQ",,,,1200508789151150081,https://twitter.com/markmeyer11/status/1200508789151150081
2019-11-29 20:16:14,HorseActivist,jetsjets,1,0,0,"This video of Sleepy @JoeBiden Bragging about his own Quid Pro Quo on the Ukranians SAYS IT ALL!!! https://youtu.be/UXA--dj2-CY",,@JoeBiden,,1200508787880267776,https://twitter.com/HorseActivist/status/1200508787880267776
2019-11-29 20:15:54,MrBadExample7,JoeBiden,0,0,0,"Very forward looking. You’re a real hep cat.",,,,1200508705902678016,https://twitter.com/MrBadExample7/status/1200508705902678016
2019-11-29 20:15:48,pamanes64,,0,0,0,"perdón usted disculpe señor joe biden pic.twitter.com/WX3AI3iOsj",,,,1200508681005228038,https://twitter.com/pamanes64/status/1200508681005228038
2019-11-29 20:15:44,RealLonestarTX,JoeBiden,0,0,0,"Tell us about the quid pro quo you had with the Ukraine, #CreepyUncleJoe.https://m.youtube.com/watch?v=UXA--dj2-CY …",,,#CreepyUncleJoe,1200508665230503936,https://twitter.com/RealLonestarTX/status/1200508665230503936
2019-11-29 20:15:42,Muskogee_life,Malookies58,1,0,0,"pic.twitter.com/QVmAOtLxFl",,,,1200508654933417984,https://twitter.com/Muskogee_life/status/1200508654933417984
2019-11-29 20:15:41,HorseActivist,jetsjets,0,0,0,"Hunter Biden is a drug user who was kicked out of the Military!",,,,1200508651036979200,https://twitter.com/HorseActivist/status/1200508651036979200
2019-11-29 20:15:36,markmeyer11,JoeBiden,0,0,7,"pic.twitter.com/Fh0Ey6vLdp",,,,1200508632368111616,https://twitter.com/markmeyer11/status/1200508632368111616
2019-11-29 20:15:35,ShurrieP,JoeBiden,0,0,0,"You and your family are CORRUPT. Your son got rich off our tax dollars!!! Drop out #QuidProJoepic.twitter.com/MZkEiaHroe",,,#QuidProJoepic,1200508627855007744,https://twitter.com/ShurrieP/status/1200508627855007744
2019-11-29 20:15:34,BubblegumOut,kodefense1,0,0,0,"pic.twitter.com/r9CFb8rtig",,,,1200508621722918914,https://twitter.com/BubblegumOut/status/1200508621722918914
2019-11-29 20:15:33,questions4libs,JoeBiden,0,0,0,"Lmaoooo! Was it cool to say “malarkey” in the 50s?",,,,1200508617637728257,https://twitter.com/questions4libs/status/1200508617637728257
