favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
34,SocialFlow,Kamala Harris draws upon her background as a prosecutor in an unveiling criminal justice plan… https://t.co/lHceAIJ4y0,,False,Mon Sep 09 10:58:04 +0000 2019,3,1171014906277236736
18,SocialFlow,Rudy Giuliani marks 9/11 by tweeting video depicting riot police vs. anti-police protesters https://t.co/YbtTO2uyMt https://t.co/xGxbXzT7H6,,False,Wed Sep 11 19:46:03 +0000 2019,20,1171872554270756865
13,SocialFlow,Here's one big difference between the Trump and Nixon impeachment proceedings | Analysis https://t.co/3WK9zYkq3M https://t.co/lIiJyBHVIu,,False,Fri Nov 29 18:35:06 +0000 2019,8,1200483337363689472
20,SocialFlow,Army to allow West Point graduate to sign NFL contract https://t.co/9K4mow61S7 https://t.co/o7dYtQFCst,,False,Sat Aug 17 05:34:03 +0000 2019,3,1162598441329004544
238,SocialFlow,BREAKING: Rudy Giuliani says he won't testify without consulting President Trump https://t.co/vCJMNHKV5i https://t.co/ZoMnoBGhYb,,False,Fri Sep 27 21:21:14 +0000 2019,139,1177694713798901762
90,SocialFlow,List: The 117 House Democrats calling for an impeachment inquiry into Trump https://t.co/rHLypg3tIN https://t.co/wawRHRkchH,,False,Thu Aug 01 23:03:02 +0000 2019,28,1157064222938992640
27,SocialFlow,The nation's campaign finance regulators just lost their power to police elections https://t.co/KmV4mSAYTF https://t.co/6vX7qZj1Z5,,False,Mon Aug 26 20:45:08 +0000 2019,33,1166089213705629698
42,SocialFlow,Exclusive: How John Roberts killed the census citizenship question https://t.co/mhADTF2AYM https://t.co/IetPDRNz11,,False,Sat Sep 14 17:29:04 +0000 2019,9,1172925243331100673
32,SocialFlow,"Donald Trump, plastic pusher | Analysis https://t.co/EAXHixtjwd https://t.co/UKZxLFZ81j",,False,Thu Aug 15 03:00:05 +0000 2019,20,1161834921062785024
5,SocialFlow,Justice Department responds to Congress on Epstein suicide https://t.co/Kypn6NxKX9 https://t.co/YVEDWSzEHe,,False,Sun Aug 25 08:06:07 +0000 2019,6,1165535813209337856
112,SocialFlow,"Six weeks, 328 false claims. Breaking down Trump's dishonesty | Analysis https://t.co/rgAlEXn1oi https://t.co/e5DtsxKTZC",,False,Mon Sep 02 22:04:05 +0000 2019,60,1168645800236376064
39,SocialFlow,A(nother) Ukraine coincidence | Analysis by CNN's Chris Cillizza https://t.co/BktjnrkukZ https://t.co/azqf0FGBnu,,False,Thu Nov 28 11:27:06 +0000 2019,22,1200013243080679424
80,SocialFlow,Hillary Clinton doesn't think much of President Trump's idea about nuking hurricanes https://t.co/cV1ZiVrJFS https://t.co/30qvWeuWwx,,False,Mon Aug 26 20:03:04 +0000 2019,20,1166078630931382272
14,SocialFlow,"GSA official had sex with a White House staffer on the roof of the agency's headquarters, watchdog report says… https://t.co/t432TnAgWv",,False,Fri Aug 23 08:00:13 +0000 2019,10,1164809556112711683
91,SocialFlow,Federal judge blocks 18-week Arkansas abortion ban https://t.co/TzqhQwTtXR https://t.co/OP5gIjOjXx,,False,Wed Aug 07 02:02:06 +0000 2019,23,1158921226401853441
85,SocialFlow,West Virginia GOP state senator accused of soliciting prostitution https://t.co/yUaulL0xej https://t.co/BOQTN1jey8,,False,Fri Aug 30 20:16:07 +0000 2019,40,1167531464814137344
22,SocialFlow,Union and lawmakers have long warned of “dire” federal prison staffing shortages https://t.co/NP0pWI9KZn https://t.co/lsLK6neFrd,,False,Wed Aug 14 00:10:04 +0000 2019,10,1161429744925270017
211,SocialFlow,"A West Point classmate who served with Ambassador Bill Taylor in the same regiment from ""Band of Brothers"" said, ""a… https://t.co/Vv1GcMMoR1",,False,Mon Oct 28 19:14:37 +0000 2019,78,1188896872443854848
16,SocialFlow,The DOJ charges a US man with spying on behalf of China https://t.co/j9q7hmwEPm https://t.co/QjXrlOmgMf,,False,Tue Oct 01 02:30:08 +0000 2019,11,1178859610830200832
1583,SocialFlow,"JUST IN: Barack Obama urges Americans to reject language from leaders that ""normalizes racist sentiments""… https://t.co/kY0mGnwAiN",,False,Mon Aug 05 19:30:14 +0000 2019,417,1158460221179740160
2794,SnapStream TV Search,"""It shouldn't matter this is a Republican president,"" Adam Schiff says. ""I hope to hell, Jake, if this had been a d… https://t.co/TSdzHNZHpG",,False,Sun Nov 24 14:51:28 +0000 2019,728,1198615121628676096
31,SocialFlow,Fact-checking President Trump's claims that Kurds are releasing ISIS prisoners on purpose https://t.co/Cw8OL8vt6X https://t.co/r2OWLW7nPX,,False,Mon Oct 14 23:11:08 +0000 2019,21,1183882961856401408
85,SocialFlow,Photo shows first lady Melania Trump holding infant who was orphaned as a result of the deadly shooting in El Paso… https://t.co/l1Dc7qjeVY,,False,Fri Aug 09 23:00:05 +0000 2019,31,1159962583371116544
121,SocialFlow,Diplomat changes his testimony to say Ukraine aid was linked to investigation  https://t.co/e99iZVvuBe https://t.co/K9IGph43zG,,False,Tue Nov 05 20:07:06 +0000 2019,49,1191809182237937664
61,SocialFlow,Here's why Donald Trump might not appear on the California ballot in 2020 https://t.co/cIpsHv2gb3 https://t.co/ZFgvJhRsZh,,False,Sat Aug 03 07:03:01 +0000 2019,23,1157547403723120640
42,SocialFlow,The latest on the Trump impeachment inquiry. Follow for live updates https://t.co/Nh96hedgEk https://t.co/0pvmGAKzSk,,False,Sat Nov 23 18:07:04 +0000 2019,12,1198301957703786497
21,SocialFlow,This is what President Trump's Cabinet looks like right now https://t.co/87W2q066LG https://t.co/0GUYG2F0n7,,False,Wed Sep 11 11:54:07 +0000 2019,13,1171753788534939648
386,SocialFlow,"Andrew Yang breaks down in tears at gun safety town hall: ""I have a 6- and 3-year-old boy, and I was imagining...""… https://t.co/ybHPdJnsLm",,False,Sun Aug 11 02:50:45 +0000 2019,80,1160383018432946176
102,SocialFlow,"Donald Trump, at his absolute worst | Analysis by CNN’s Chris Cillizza https://t.co/NaJnqbTzAM https://t.co/IlCyTxvZOP",,False,Thu Oct 03 09:30:07 +0000 2019,38,1179690080971169792
93,SocialFlow,"Fact check: President Trump falsely claims Melania Trump has ""gotten to know Kim Jong Un"" https://t.co/B1eidr1OcC https://t.co/7sn8Ry1wu2",,False,Tue Aug 27 14:50:04 +0000 2019,29,1166362248635396096
62,SocialFlow,Republicans are hanging their defense of Donald Trump on the thinnest of threads | Analysis by CNN's Chris Cillizza… https://t.co/5MI8Sha6aw,,False,Thu Sep 26 20:03:32 +0000 2019,28,1177312772100698114
36,SocialFlow,Trump 2020 can't afford a recession | Analysis https://t.co/epFPo0a9YP https://t.co/WOyuRBU55d,,False,Thu Aug 15 18:45:04 +0000 2019,8,1162072731048955909
6,SocialFlow,What to know about the rule that could reshape legal immigration https://t.co/ES5Uz3wABw https://t.co/EQBrMqr7Gh,,False,Tue Aug 13 21:05:06 +0000 2019,8,1161383197239861249
42,SocialFlow,Former White House press secretary Sarah Sanders was the first guest on a new USDA podcast https://t.co/wUZ1cMyA6Z https://t.co/ai0HmrsAoH,,False,Mon Oct 07 22:06:02 +0000 2019,9,1181329866416898048
52,SocialFlow,Trump administration to cut its financial contribution to NATO https://t.co/HFchlZqXjJ https://t.co/OWhBTPVekM,,False,Fri Nov 29 08:03:03 +0000 2019,30,1200324278790610944
127,TweetDeck,Buttigieg on his plan to combat domestic terrorism: “We need to fund the Countering Violent Extremism program that… https://t.co/4jgP2vc9Qa,,False,Tue Aug 06 14:45:00 +0000 2019,35,1158750826577293316
29,SocialFlow,"Joe Biden, Bernie Sanders and Elizabeth Warren take different paths to the top of the 2020 pack… https://t.co/3S2qp0gBUB",,False,Mon Aug 26 22:48:07 +0000 2019,4,1166120166809382917
75,SocialFlow,"FEC chair says President Trump's claim of election fraud ""undermines people's faith"" in system… https://t.co/xIgmyJlMuQ",,False,Tue Aug 20 03:00:09 +0000 2019,25,1163646877625135104
11,SocialFlow,"A New Mexico farmer is dumping 12,000 gallons of milk a day. Here's why https://t.co/rS1UpciwAR https://t.co/rerHxv3bsB",,False,Thu Aug 22 22:30:07 +0000 2019,12,1164666084823379970
30,SocialFlow,"William Ruckelshaus, a key figure in the Watergate scandal and the first head of the Environmental Protection Agenc… https://t.co/xLovah2gm2",,False,Thu Nov 28 05:30:09 +0000 2019,8,1199923413214793730
297,SocialFlow,NEW: President Trump asks Supreme Court to block subpoena for copies of his tax returns https://t.co/29uix9dMSZ https://t.co/dcroaD1Bf3,,False,Thu Nov 14 22:29:26 +0000 2019,164,1195106493290491904
64,SocialFlow,Of COURSE the Trumps are planning to be a political dynasty | Analysis by CNN's Chris Cillizza… https://t.co/I6v9tJfcKJ,,False,Mon Sep 09 16:18:06 +0000 2019,22,1171095445499797505
34,SocialFlow,Pete Buttigieg and Beto O'Rourke clash over guns after O'Rourke's AR-15 comment https://t.co/8Ea7gHLIx8 https://t.co/XxyWQDu98V,,False,Sun Sep 15 22:32:09 +0000 2019,3,1173363903050452993
14,SocialFlow,"China doesn't need US soybeans, thanks to Richard Nixon https://t.co/FQWCg57Irr https://t.co/XJXumBxUNg",,False,Wed Aug 14 20:21:08 +0000 2019,12,1161734519264874496
36,SocialFlow,"Pete Buttigieg's first Iowa TV ad focuses on ending partisanship, bridging Democratic divides… https://t.co/LpwCznBVLP",,False,Fri Sep 06 23:47:07 +0000 2019,12,1170121278109507586
22,SocialFlow,Senate Democrats urge diplomatic action against North Korea as Trump downplays tests https://t.co/RoYK6VqhLM https://t.co/8bdqcVVaJl,,False,Sat Sep 07 08:38:03 +0000 2019,10,1170254893430530051
121,SocialFlow,"Trump was the one who altered Dorian trajectory map with Sharpie, The Washington Post reports… https://t.co/46KWZ2e5uy",,False,Sat Sep 07 01:11:06 +0000 2019,67,1170142413115072512
34,SocialFlow,Here are the lawmakers who are not seeking reelection to Congress in 2020 https://t.co/xOcNKQp6Ju https://t.co/zYCpSXuhDq,,False,Sat Aug 31 21:32:06 +0000 2019,24,1167912973471342593
106,SocialFlow,"Supreme Court denies ""Pharma Bro"" Martin Shkreli's fraud conviction appeal request https://t.co/xHdm8Uv7ui https://t.co/JndhlngDwA",,False,Tue Nov 19 05:31:05 +0000 2019,13,1196662157141774336
17,SocialFlow,Supreme Court grapples with how to control water pollution https://t.co/UH8Fj5rT54 https://t.co/cLLhRtBBAb,,False,Wed Nov 06 21:34:45 +0000 2019,4,1192193627805683712
154,SocialFlow,Jay Inslee completes climate change policy proposals with plans aimed at agriculture https://t.co/SbzN6W9NpA https://t.co/d9JOfqGkk7,,False,Wed Aug 21 12:11:03 +0000 2019,39,1164147901351809025
71,SocialFlow,State Department watchdog finds Trump appointees smeared career employee https://t.co/KuXVBpDNZS https://t.co/kgOlqiS3lR,,False,Fri Nov 15 04:01:05 +0000 2019,45,1195189954588151809
17,SocialFlow,Trump continues piecemeal health care push as Democrats tout big plans https://t.co/bpy6WFdTYY https://t.co/SPXXEhI6kW,,False,Thu Oct 03 19:39:35 +0000 2019,6,1179843456518230016
49,SocialFlow,Tulsi Gabbard: Syrian leader Bashar Assad is “a brutal dictator” https://t.co/Ejrg9noyyG https://t.co/id38vvnEaZ,,False,Fri Aug 02 04:00:06 +0000 2019,11,1157138980611096580
14,SocialFlow,New York federal judge grants brief stay in dispute over President Trump’s tax returns https://t.co/6wuQORfll2 https://t.co/t1O0xP7bMJ,,False,Wed Sep 25 22:45:08 +0000 2019,12,1176991050700902401
17,SocialFlow,Capitol Hill has a very long to-do list this month https://t.co/kRMC8qi4Oq https://t.co/ZjCFpmj5Cg,,False,Mon Sep 09 17:05:09 +0000 2019,5,1171107285168513025
59,SocialFlow,Rudy Giuliani gives shifting answers on seeking information from Ukrainian oligarch https://t.co/vhvUmb0MWg https://t.co/73BYgTDgtV,,False,Thu Nov 28 16:07:04 +0000 2019,32,1200083698999267328
184,SocialFlow,"Lawyer: Giuliani associate ""being cooperative"" with House impeachment probe https://t.co/Ul0rQ7LEKN https://t.co/7FgsSn3k9C",,False,Mon Oct 14 21:36:05 +0000 2019,55,1183859041870725121
146,SocialFlow,Why Republicans lost another deep-red state in Louisiana governor's election | Analysis https://t.co/Ot5UQLg6EW https://t.co/jpYbg615x0,,False,Sun Nov 17 17:15:07 +0000 2019,27,1196114557380517889
25,SocialFlow,Many union workers really love their health benefits. That's a problem for Bernie Sanders https://t.co/KTDNQqgMS9 https://t.co/NizzaDWpDB,,False,Sun Sep 22 14:30:14 +0000 2019,12,1175779340962926592
148,SocialFlow,House Republican says he supports the process playing out in the impeachment inquiry into President Trump… https://t.co/64QmvsMNNf,,False,Sat Sep 28 22:07:05 +0000 2019,32,1178068636801605632
85,SocialFlow,Federal judge is expected to make the first major court ruling in the fight between the House and the White House o… https://t.co/zndqTYcJd7,,False,Mon Nov 25 18:22:04 +0000 2019,25,1199030506333052928
45,SocialFlow,CNN Poll of Polls: Joe Biden leads a close field https://t.co/rgxHcotnA5 https://t.co/EFpS5N9QoT,,False,Mon Nov 04 20:18:06 +0000 2019,16,1191449562638168064
12,SocialFlow,Here are the lawmakers who are not seeking reelection to Congress in 2020 https://t.co/msXfxDkkR7 https://t.co/rC50epsZE7,,False,Mon Aug 05 14:05:05 +0000 2019,10,1158378394100408321
72,SocialFlow,BREAKING: USA Today building evacuated after reports of a man with a weapon https://t.co/gSt7Fq0Ujs https://t.co/twxH7EKErB,,False,Wed Aug 07 17:02:13 +0000 2019,65,1159147747372670976
17,SocialFlow,Fact check: Kamala Harris on Biden's health care plan leaving out 10 million Americans https://t.co/TqTSvUK8TP https://t.co/nnGxxb0PML,,False,Thu Aug 01 02:10:04 +0000 2019,10,1156748904404267008
7,SocialFlow,New FAA administrator is briefed on 737 Max as sources say airlines might rebrand it https://t.co/EpEU7GeLI0 https://t.co/hdiVNxGSZb,,False,Thu Aug 15 15:29:03 +0000 2019,5,1162023402586202113
27,SocialFlow,Bernie Sanders should know better than this ridiculous attack on The Washington Post | Analysis by CNN's Chris Cill… https://t.co/R1fz7ZVht1,,False,Tue Aug 13 16:14:03 +0000 2019,8,1161309951622619136
49,SocialFlow,Rick Perry avoids impeachment questions ahead of resignation https://t.co/OeLtltQvpo https://t.co/37N9HPHfZ6,,False,Sun Nov 24 06:26:06 +0000 2019,31,1198487940218925057
68,SocialFlow,Don't assume the Senate would never remove Donald Trump | Analysis by CNN’s Chris Cillizza https://t.co/9t7BsikPRR https://t.co/uBettDd7gv,,False,Wed Oct 02 21:40:09 +0000 2019,17,1179511412328153089
385,SocialFlow,"At 95, Jimmy Carter is still living his faith through service https://t.co/8keO0jOBh6 https://t.co/QZK7rL6KvD",,False,Sat Oct 12 16:01:06 +0000 2019,73,1183049965318397955
164,TweetDeck,"They became fast friends, and called themselves the “badasses” https://t.co/4IJsImkyNU https://t.co/GOujIyRW7x",CNNPolitics,False,Sat Sep 28 15:13:04 +0000 2019,31,1177964447278800897
991,SocialFlow,EXCLUSIVE: FBI official under investigation after allegedly altering document in 2016 Russia probe… https://t.co/3rDWBBIDqp,,False,Thu Nov 21 23:38:38 +0000 2019,506,1197660620499357706
6,SocialFlow,5 things to watch for during Gordon Sondland's hearing https://t.co/Z77HPKQPBX https://t.co/NMbzIyI5aN,,False,Wed Nov 20 13:58:05 +0000 2019,6,1197152132337750016
33,SocialFlow,President Trump's former chief physician is seriously considering running for Congress https://t.co/LIBbJmmXGa https://t.co/b5EiBmavXE,,False,Tue Nov 12 18:41:50 +0000 2019,15,1194324440357777416
257,SocialFlow,"The day after debate, Elizabeth Warren's campaign says it's reviewing ""other revenue options"" for Medicare for All… https://t.co/ikTpfbwpEA",,False,Wed Oct 16 21:30:09 +0000 2019,123,1184582326564655106
19,SocialFlow,"Rep. Steve King on losing his committee assignments: ""It's Kevin McCarthy's mistake, it's not mine""… https://t.co/sZiRJt7Jf8",,False,Wed Aug 21 11:43:00 +0000 2019,5,1164140844473098240
49,SocialFlow,"Pete Buttigieg raises more than $19 million in third quarter, down from his mid-year haul https://t.co/Nmi3A3JmtC https://t.co/r3gfQvEDDz",,False,Tue Oct 01 10:43:05 +0000 2019,8,1178983668024594432
74,SocialFlow,The messages left for Trump and his supporters at the El Paso Walmart memorial https://t.co/vwK17Krcqz https://t.co/pmltLNlfc7,,False,Thu Aug 08 05:32:03 +0000 2019,27,1159336448887316480
945,Twitter Media Studio,"Biden on Trump: ""He abuses power everywhere he can and if he sees any threat to his staying in power he'll do whate… https://t.co/bHDd0PMxZ8",,False,Sat Sep 21 16:42:00 +0000 2019,339,1175450112388206594
26,SocialFlow,Sen. Lindsey Graham pushes President Trump to keep a military presence in Afghanistan https://t.co/Sh2SVv7hB7 https://t.co/BCvq8ADZHS,,False,Sat Aug 17 07:47:07 +0000 2019,17,1162631931462373376
155,SocialFlow,Trump campaign still hasn't paid back at least 6 cities for rally bills https://t.co/H081Qfgs8U https://t.co/MraWoSHIrd,,False,Fri Oct 11 23:33:02 +0000 2019,112,1182801309034045440
676,SocialFlow,"""Don't tempt me""

Hillary Clinton responds to President Trump's taunt to enter the 2020 presidential race… https://t.co/dySumffnn9",,False,Tue Oct 08 20:55:05 +0000 2019,139,1181674396311867395
21,SocialFlow,Elizabeth Warren says she's open to a moratorium on deportations as part of immigration negotiations… https://t.co/DKK7GE7AlY,,False,Fri Nov 08 21:01:08 +0000 2019,5,1192909942338007040
11,SocialFlow,Deal could allow the US to send some asylum seekers back to El Salvador https://t.co/lva0czaTvY https://t.co/yE92obh7hv,,False,Fri Sep 20 21:30:05 +0000 2019,5,1175160222496768001
57,SocialFlow,FEMA nominee says he does not know the causes of climate change https://t.co/5EtJeB1OFR https://t.co/DwkiSxg6d0,,False,Mon Nov 18 02:12:05 +0000 2019,50,1196249686853771266
2570,TweetDeck,"Former Republican Rep. Joe Walsh says he is “strongly considering” challenging President Trump in 2020.

“I don’t k… https://t.co/BnuYekrYoK",,False,Thu Aug 22 11:35:42 +0000 2019,512,1164501395153793024
713,SocialFlow,JUST IN: Ukrainian President and advisers discussed pressure from President Trump weeks before taking office… https://t.co/mVJXG8e3ZQ,,False,Wed Oct 23 23:15:27 +0000 2019,321,1187145538199838721
22,SocialFlow,"The State Department’s hiring freeze undermined safety and gutted morale, a report finds https://t.co/QUANZSRDPP https://t.co/miKpfVR1TF",,False,Mon Aug 12 22:13:21 +0000 2019,18,1161037986940825600
64,SocialFlow,5 surprises from the impeachment inquiry | Analysis https://t.co/Lzl5inlR5o https://t.co/KRw8V3534C,,False,Fri Nov 29 14:05:06 +0000 2019,24,1200415389638963200
81,SocialFlow,Who is Marie Yovanovitch? Meet the ambassador at the center of the Ukraine controversy https://t.co/bYC6kjPLHj https://t.co/DtjpPOlPiS,,False,Sun Nov 17 04:07:05 +0000 2019,17,1195916240738553857
74,SocialFlow,"BREAKING: President Trump says Rep. John Ratcliffe is no longer his pick for top intelligence role, saying the conf… https://t.co/SCSkys7vwN",,False,Fri Aug 02 18:19:45 +0000 2019,17,1157355319435153409
64,SocialFlow,Kamala Harris proposes taking on domestic terrorism by limiting gun access https://t.co/7290uwIxot https://t.co/nuqiyXXVFh,,False,Thu Aug 15 05:30:06 +0000 2019,17,1161872674446086146
67,SocialFlow,"President Trump's visit to Walter Reed ""not protocol"" for a routine visit, source says https://t.co/ab8fTareYp https://t.co/T9TFtPdsg8",,False,Mon Nov 18 16:15:07 +0000 2019,26,1196461845319692288
78,SocialFlow,Pete Buttigieg: Trump administration's China tariffs “a fool's errand” https://t.co/Ap6xeQhZZa https://t.co/ROkMFaN8Fj,,False,Sun Aug 18 19:15:01 +0000 2019,26,1163167434842546176
32,Twitter Media Studio,"A majority of House Democrats have called for an impeachment inquiry into President Trump, but House Speaker Nancy… https://t.co/Dys7qES0zq",,False,Thu Aug 15 21:20:49 +0000 2019,13,1162111929336377356
105,SocialFlow,President Trump called a Fox News correspondent into the Oval Office to argue he wasn't wrong about Alabama… https://t.co/cuSF4LaRcV,,False,Thu Sep 05 23:46:24 +0000 2019,58,1169758710962556928
33,SocialFlow,Trump suggests tying gun measures to immigration after shooting that targeted immigrants https://t.co/EPolqBvlad https://t.co/6rHodfECIW,,False,Mon Aug 05 16:12:41 +0000 2019,18,1158410507486990337
48,SocialFlow,Acting spy chief agrees to testify on whistleblower complaint before House intelligence panel… https://t.co/ij5Iu4PZrO,,False,Wed Sep 18 23:37:49 +0000 2019,18,1174467593064914944
21,SocialFlow,Former White House counsel Don McGahn gets temporary pause on House testimony from judge https://t.co/hGlNd0nQDp https://t.co/BNAOOgZPtx,,False,Fri Nov 29 04:27:05 +0000 2019,8,1200269929603313668
13,SocialFlow,Chad Wolf is the new acting Homeland Security secretary https://t.co/ylL2aMU8Je https://t.co/iO2pDOVtSd,,False,Thu Nov 14 08:33:03 +0000 2019,7,1194896008305659904
325,SocialFlow,BREAKING: President Trump and first lady Melania Trump arrived in Afghanistan Thursday to pay a surprise Thanksgivi… https://t.co/DXgRqGuc3g,,False,Thu Nov 28 19:12:45 +0000 2019,54,1200130424384688130
168,SocialFlow,The House released the testimonies from closed-door depositions of a State Department official and an Office of Man… https://t.co/TmaOKmYvBZ,,False,Tue Nov 26 22:14:44 +0000 2019,55,1199451448653860866
66,SocialFlow,Exclusive: Elizabeth Warren's husband has stayed out of the spotlight. Now he's opening up about their 2020 “advent… https://t.co/L8wlGXigM9,,False,Mon Sep 30 23:05:10 +0000 2019,10,1178808031926259712
41,SocialFlow,Who is Marie Yovanovitch? Meet the ambassador at the center of the Ukraine controversy https://t.co/pyf0P8TcCU https://t.co/BhusxmIasH,,False,Sat Nov 16 10:01:04 +0000 2019,13,1195642937595564037
59,SocialFlow,"Hillary Clinton is joking about running again in 2020, right? | Analysis by CNN's Chris Cillizza… https://t.co/2DNbnt44Qn",,False,Wed Oct 09 23:51:02 +0000 2019,15,1182081065588023297
47,SocialFlow,Kamala Harris says she's proud of work as attorney general following Tulsi Gabbard attacks https://t.co/T95xi9Au5A https://t.co/ubhDiJQM2P,,False,Thu Aug 01 14:09:02 +0000 2019,16,1156929837283590146
49,SocialFlow,Iraqi national who had lived his entire life in the US dies shortly after being deported to Iraq… https://t.co/F7NyQfnKre,,False,Fri Aug 09 12:10:50 +0000 2019,28,1159799194321903617
21,SocialFlow,President Trump again raises possibility of commuting Rod Blagojevich's sentence https://t.co/oFZ3jvRqhW https://t.co/oY3KtTGUjI,,False,Thu Aug 08 12:55:04 +0000 2019,15,1159447939598733316
35,SocialFlow,Rep. Alexandria Ocasio-Cortez's chief of staff is leaving her office https://t.co/jSIrQdpzaj https://t.co/IYrFHFAnzE,,False,Sun Aug 04 19:10:05 +0000 2019,12,1158092764330041345
45,SocialFlow,US Ambassador Gordon Sondland said in an interview a day after President Trump's July phone call with Ukraine's lea… https://t.co/FSlfmK9kA8,,False,Tue Nov 19 23:56:03 +0000 2019,22,1196940229107736576
29,SocialFlow,"Trump administration's decision to issue food stamps during the shutdown broke federal law, watchdog says… https://t.co/Jd7fedd3zH",,False,Fri Sep 06 21:14:05 +0000 2019,15,1170082768421888005
27,SocialFlow,Economy scares and ISIS resurgence cloud Trump's 2020 pitch | Analysis https://t.co/mO7xYna44L https://t.co/7FEzpQiTgd,,False,Wed Aug 21 10:42:05 +0000 2019,15,1164125513037885441
522,SocialFlow,Beto O'Rourke: President Donald Trump is a white nationalist https://t.co/W9LlzVbCex https://t.co/Ir5hV1FM68,,False,Sun Aug 04 20:09:06 +0000 2019,137,1158107614963740672
56,SocialFlow,"President Trump promotes Epstein-Clintons conspiracy theory, the latest in a pattern of baseless claims spread by P… https://t.co/6xNQYK2FND",,False,Mon Aug 12 07:05:05 +0000 2019,31,1160809412552007680
18,TweetDeck,Democrats' weekend in Iowa shows how fluid the 2020 race remains https://t.co/2p7RRtrKTh https://t.co/RFSbYsO2Cy,,False,Mon Aug 12 02:05:00 +0000 2019,12,1160733893881978881
8,SocialFlow,"After one day of TV hearings, the impeachment battle lines remain the same https://t.co/xdeewoNBaF https://t.co/kZADV7BQI8",,False,Thu Nov 14 12:03:06 +0000 2019,5,1194948872247885824
37,SocialFlow,"Assistant Secretary of State Kimberly Breier resigns, the Washington Post reports https://t.co/E61pBZrxpU https://t.co/5OEJp5Qrp1",,False,Thu Aug 08 03:15:04 +0000 2019,25,1159301976548683787
34,SocialFlow,"NRA singles out Kamala Harris for ""ridiculous"" gun reform plan https://t.co/mcl02gSBgB https://t.co/ZTO7JAvggo",,False,Mon Aug 12 13:54:04 +0000 2019,9,1160912338503049216
73,TweetDeck,President Trump comments on Hong Kong protests: “I hope it works out for liberty. I hope it works out for everybody… https://t.co/LgK6CbWFz6,,False,Tue Aug 13 16:38:14 +0000 2019,36,1161316040669892608
19,SocialFlow,President Trump's new produce deal with Mexico could hit tomato prices https://t.co/rtF19l38wK https://t.co/5QEdisTEEl,,False,Tue Aug 27 11:05:32 +0000 2019,16,1166305742854508544
349,SocialFlow,NEW: Top White House Ukraine expert Alexander Vindman testified he was convinced President Trump was personally blo… https://t.co/tVhGtqadax,,False,Wed Oct 30 20:05:34 +0000 2019,144,1189634467792609281
42,SocialFlow,"El Paso mayor says President Trump called him ""a RINO"" in a private meeting https://t.co/LIEsCtNkDs https://t.co/bMxmedZpc9",,False,Fri Aug 16 12:33:35 +0000 2019,34,1162341632722780161
27,SocialFlow,President Trump's public mention of background checks is vanishing https://t.co/I22XZZHZ9i https://t.co/hgaYxLluG8,,False,Fri Aug 16 20:55:07 +0000 2019,16,1162467848826032136
120,SocialFlow,"Former Senate Majority Leader Harry Reid warns Democrats: Trump is a ""very, very smart man"" who won't be easily bea… https://t.co/Wg50oEBReg",,False,Sun Oct 13 20:37:02 +0000 2019,48,1183481794827554817
27,SocialFlow,Here's the latest on the fast-moving impeachment inquiry | Analysis https://t.co/HIMMhIo041 https://t.co/YOQCxqYaAO,,False,Sat Oct 05 14:00:31 +0000 2019,8,1180482904704667649
235,SocialFlow,"Lt. Col. Alexander Vindman's message to his father: ""Do not worry. I will be fine for telling the truth""… https://t.co/ZKl0hZ3pYQ",,False,Tue Nov 19 15:08:04 +0000 2019,48,1196807356664995842
31,SocialFlow,Kamala Harris reshapes senior staff to streamline struggling presidential campaign https://t.co/54u4q4aMzj https://t.co/75vAgQc286,,False,Wed Oct 02 01:30:08 +0000 2019,9,1179206902351355906
35,SocialFlow,President Trump appears to back off plans to commute Rod Blagojevich's sentence after pushback from Illinois Republ… https://t.co/KCZMHwocdR,,False,Thu Aug 15 03:30:09 +0000 2019,14,1161842485653622790
5,SocialFlow,Time's almost up for some 2020 Democrats | Analysis by CNN's Chris Cillizza https://t.co/xhMCKYt4Vb https://t.co/y8FS6Cxugp,,False,Mon Aug 26 18:37:40 +0000 2019,4,1166057135635161089
18,SocialFlow,GOP challenger: Impeachment inquiry will hurt Republicans and Democrats https://t.co/MjmK1yfdhU https://t.co/JxkGMCzTBq,,False,Mon Sep 30 18:06:30 +0000 2019,7,1178732870145318913
41,SocialFlow,"Trump's ""excellent"" acting intel chief may not be loyalist he wants https://t.co/NR52wukLHF https://t.co/UdAJ8loTZ3",,False,Sat Aug 10 15:28:04 +0000 2019,15,1160211216998051844
52,SocialFlow,Whistleblower timeline: Team Trump contacts and Ukraine https://t.co/vz6VOQ6QbG https://t.co/7IJnH7HUGf,,False,Sat Sep 28 13:10:05 +0000 2019,38,1177933496825856002
156,SocialFlow,Amy Klobuchar was asked about a comment she made about female candidates being held to a different standard in the… https://t.co/1ah1bgKYeG,,False,Thu Nov 21 03:03:05 +0000 2019,28,1197349684949463042
95,SocialFlow,"FEC chair says President Trump's claim of election fraud ""undermines people's faith"" in system… https://t.co/qslER6bybY",,False,Mon Aug 19 17:12:03 +0000 2019,37,1163498878034989057
33,SocialFlow,Medicare for All might raise taxes but still save individuals money https://t.co/4enAx8SKT1 https://t.co/85Nfmlfmxh,,False,Fri Sep 13 23:30:07 +0000 2019,12,1172653714357792771
